datetime,count
2011-04-23 06:00:00,18.74
2011-04-23 07:00:00,113.8
2011-04-23 08:00:00,122.59
2011-04-23 09:00:00,131.25
2011-04-23 10:00:00,225.24
2011-04-23 11:00:00,270.86
2011-04-23 12:00:00,203.29
2011-04-23 13:00:00,210.59
2011-04-23 14:00:00,285.69
2011-04-23 15:00:00,314.72
2011-04-23 16:00:00,391.28
2011-04-23 17:00:00,400.96
2011-04-23 18:00:00,296.67
2011-04-23 19:00:00,268.62
2011-04-23 20:00:00,195.7
2011-04-23 21:00:00,176.8
2011-04-23 22:00:00,132.02
2011-04-23 23:00:00,87.35
2011-04-24 00:00:00,86.06
2011-04-24 01:00:00,85.43
2011-04-24 02:00:00,44.83
2011-04-24 03:00:00,31.09
2011-04-24 04:00:00,10.95
2011-04-24 05:00:00,12.69
2011-04-24 06:00:00,25.43
2011-04-24 07:00:00,143.02
2011-04-24 08:00:00,230.63
2011-04-24 09:00:00,178.91
2011-04-24 10:00:00,277.63
2011-04-24 11:00:00,361.91
2011-04-24 12:00:00,366.2
2011-04-24 13:00:00,402.26
2011-04-24 14:00:00,502.19
2011-04-24 15:00:00,391.09
2011-04-24 16:00:00,454.89
2011-04-24 17:00:00,506.69
2011-04-24 18:00:00,462.28
2011-04-24 19:00:00,225.73
2011-04-24 20:00:00,149.44
2011-04-24 21:00:00,108.94
2011-04-24 22:00:00,49.4
2011-04-24 23:00:00,61.49
2011-04-25 00:00:00,24.68
2011-04-25 01:00:00,12.12
2011-04-25 02:00:00,8.24
2011-04-25 03:00:00,5.07
2011-04-25 04:00:00,4.5
2011-04-25 05:00:00,20.43
2011-04-25 06:00:00,80.82
2011-04-25 07:00:00,243.84
2011-04-25 08:00:00,483.86
2011-04-25 09:00:00,287.73
2011-04-25 10:00:00,147.28
2011-04-25 11:00:00,183.58
2011-04-25 12:00:00,209.56
2011-04-25 13:00:00,237.75
2011-04-25 14:00:00,227.49
2011-04-25 15:00:00,232.92
2011-04-25 16:00:00,292.25
2011-04-25 17:00:00,545.4
2011-04-25 18:00:00,501.2
2011-04-25 19:00:00,462.01
2011-04-25 20:00:00,319.58
2011-04-25 21:00:00,236.54
2011-04-25 22:00:00,184.56
2011-04-25 23:00:00,95.28
2011-04-26 00:00:00,33.98
2011-04-26 01:00:00,12.89
2011-04-26 02:00:00,7.65
2011-04-26 03:00:00,3.97
2011-04-26 04:00:00,4.57
2011-04-26 05:00:00,25.43
2011-04-26 06:00:00,98.38
2011-04-26 07:00:00,333.31
2011-04-26 08:00:00,446.54
2011-04-26 09:00:00,268.17
2011-04-26 10:00:00,136.04
2011-04-26 11:00:00,173.68
2011-04-26 12:00:00,220.07
2011-04-26 13:00:00,207.46
2011-04-26 14:00:00,207.36
2011-04-26 15:00:00,209.92
2011-04-26 16:00:00,285.8
2011-04-26 17:00:00,505.01
2011-04-26 18:00:00,491.11
2011-04-26 19:00:00,471.95
2011-04-26 20:00:00,293.46
2011-04-26 21:00:00,212.12
2011-04-26 22:00:00,151.28
2011-04-26 23:00:00,91.18
2011-04-27 00:00:00,33.97
2011-04-27 01:00:00,15.74
2011-04-27 02:00:00,7.65
2011-04-27 03:00:00,3.96
2011-04-27 04:00:00,4.38
2011-04-27 05:00:00,23.12
2011-04-27 06:00:00,97.48
2011-04-27 07:00:00,297.82
2011-04-27 08:00:00,436.0
2011-04-27 09:00:00,239.14
2011-04-27 10:00:00,128.09
2011-04-27 11:00:00,142.55
2011-04-27 12:00:00,159.64
2011-04-27 13:00:00,150.14
2011-04-27 14:00:00,199.15
2011-04-27 15:00:00,200.87
2011-04-27 16:00:00,292.36
2011-04-27 17:00:00,324.11
2011-04-27 18:00:00,321.59
2011-04-27 19:00:00,366.87
2011-04-27 20:00:00,212.72
2011-04-27 21:00:00,170.9
2011-04-27 22:00:00,109.92
2011-04-27 23:00:00,92.32
2011-04-28 00:00:00,38.29
2011-04-28 01:00:00,16.96
2011-04-28 02:00:00,7.68
2011-04-28 03:00:00,5.28
2011-04-28 04:00:00,5.52
2011-04-28 05:00:00,25.51
2011-04-28 06:00:00,94.61
2011-04-28 07:00:00,315.09
2011-04-28 08:00:00,537.27
2011-04-28 09:00:00,174.3
2011-04-28 10:00:00,130.65
2011-04-28 11:00:00,122.89
2011-04-28 12:00:00,141.91
2011-04-28 13:00:00,118.97
2011-04-28 14:00:00,124.58
2011-04-28 15:00:00,222.62
2011-04-28 16:00:00,250.94
2011-04-28 17:00:00,500.73
2011-04-28 18:00:00,496.61
2011-04-28 19:00:00,457.24
2011-04-28 20:00:00,355.53
2011-04-28 21:00:00,229.17
2011-04-28 22:00:00,207.04
2011-04-28 23:00:00,133.54
2011-04-29 00:00:00,37.62
2011-04-29 01:00:00,20.96
2011-04-29 02:00:00,13.55
2011-04-29 03:00:00,5.15
2011-04-29 04:00:00,5.01
2011-04-29 05:00:00,21.33
2011-04-29 06:00:00,121.02
2011-04-29 07:00:00,361.84
2011-04-29 08:00:00,552.08
2011-04-29 09:00:00,315.69
2011-04-29 10:00:00,167.08
2011-04-29 11:00:00,212.37
2011-04-29 12:00:00,234.9
2011-04-29 13:00:00,232.95
2011-04-29 14:00:00,241.19
2011-04-29 15:00:00,230.96
2011-04-29 16:00:00,285.69
2011-04-29 17:00:00,438.86
2011-04-29 18:00:00,436.33
2011-04-29 19:00:00,298.6
2011-04-29 20:00:00,243.15
2011-04-29 21:00:00,199.27
2011-04-29 22:00:00,135.5
2011-04-29 23:00:00,98.19
2011-04-30 00:00:00,73.27
2011-04-30 01:00:00,69.35
2011-04-30 02:00:00,36.64
2011-04-30 03:00:00,24.26
2011-04-30 04:00:00,7.77
2011-04-30 05:00:00,7.07
2011-04-30 06:00:00,23.75
2011-04-30 07:00:00,49.09
2011-04-30 08:00:00,82.21
2011-04-30 09:00:00,195.2
2011-04-30 10:00:00,302.18
2011-04-30 11:00:00,358.06
2011-04-30 12:00:00,377.03
2011-04-30 13:00:00,418.95
2011-04-30 14:00:00,480.06
2011-04-30 15:00:00,517.31
2011-04-30 16:00:00,458.29
2011-04-30 17:00:00,400.81
2011-04-30 18:00:00,362.74
2011-04-30 19:00:00,267.47
2011-04-30 20:00:00,135.12
2011-04-30 21:00:00,118.13
2011-04-30 22:00:00,120.75
2011-04-30 23:00:00,79.58
2011-05-20 00:00:00,38.39
2011-05-20 01:00:00,14.53
2011-05-20 02:00:00,11.62
2011-05-20 03:00:00,4.72
2011-05-20 04:00:00,4.99
2011-05-20 05:00:00,27.28
2011-05-20 06:00:00,121.68
2011-05-20 07:00:00,401.42
2011-05-20 08:00:00,561.0
2011-05-20 09:00:00,269.31
2011-05-20 10:00:00,164.04
2011-05-20 11:00:00,194.07
2011-05-20 12:00:00,259.41
2011-05-20 13:00:00,195.42
2011-05-20 14:00:00,252.09
2011-05-20 15:00:00,231.02
2011-05-20 16:00:00,349.31
2011-05-20 17:00:00,667.99
2011-05-20 18:00:00,567.29
2011-05-20 19:00:00,427.23
2011-05-20 20:00:00,321.15
2011-05-20 21:00:00,243.27
2011-05-20 22:00:00,180.84
2011-05-20 23:00:00,101.28
2011-05-21 00:00:00,118.92
2011-05-21 01:00:00,86.52
2011-05-21 02:00:00,75.94
2011-05-21 03:00:00,30.76
2011-05-21 04:00:00,9.98
2011-05-21 05:00:00,11.23
2011-05-21 06:00:00,25.5
2011-05-21 07:00:00,64.84
2011-05-21 08:00:00,145.83
2011-05-21 09:00:00,287.82
2011-05-21 10:00:00,362.07
2011-05-21 11:00:00,512.19
2011-05-21 12:00:00,564.13
2011-05-21 13:00:00,600.69
2011-05-21 14:00:00,604.52
2011-05-21 15:00:00,528.62
2011-05-21 16:00:00,589.05
2011-05-21 17:00:00,568.87
2011-05-21 18:00:00,464.16
2011-05-21 19:00:00,424.22
2011-05-21 20:00:00,275.47
2011-05-21 21:00:00,260.47
2011-05-21 22:00:00,201.06
2011-05-21 23:00:00,123.91
2011-05-22 00:00:00,124.51
2011-05-22 01:00:00,80.71
2011-05-22 02:00:00,62.41
2011-05-22 03:00:00,32.16
2011-05-22 04:00:00,12.76
2011-05-22 05:00:00,13.75
2011-05-22 06:00:00,21.68
2011-05-22 07:00:00,64.03
2011-05-22 08:00:00,160.79
2011-05-22 09:00:00,297.11
2011-05-22 10:00:00,342.21
2011-05-22 11:00:00,494.46
2011-05-22 12:00:00,454.68
2011-05-22 13:00:00,541.94
2011-05-22 14:00:00,327.91
2011-05-22 15:00:00,436.69
2011-05-22 16:00:00,466.91
2011-05-22 17:00:00,458.98
2011-05-22 18:00:00,465.64
2011-05-22 19:00:00,353.2
2011-05-22 20:00:00,290.13
2011-05-22 21:00:00,223.98
2011-05-22 22:00:00,140.92
2011-05-22 23:00:00,93.22
2011-05-23 00:00:00,36.13
2011-05-23 01:00:00,18.98
2011-05-23 02:00:00,7.97
2011-05-23 03:00:00,4.56
2011-05-23 04:00:00,5.15
2011-05-23 05:00:00,27.96
2011-05-23 06:00:00,100.93
2011-05-23 07:00:00,349.21
2011-05-23 08:00:00,508.52
2011-05-23 09:00:00,261.67
2011-05-23 10:00:00,152.11
2011-05-23 11:00:00,187.79
2011-05-23 12:00:00,243.16
2011-05-23 13:00:00,214.87
2011-05-23 14:00:00,201.51
2011-05-23 15:00:00,209.44
2011-05-23 16:00:00,302.82
2011-05-23 17:00:00,480.32
2011-05-23 18:00:00,513.87
2011-05-23 19:00:00,400.96
2011-05-23 20:00:00,239.52
2011-05-23 21:00:00,189.0
2011-05-23 22:00:00,138.17
2011-05-23 23:00:00,95.18
2011-05-24 00:00:00,27.88
2011-05-24 01:00:00,12.14
2011-05-24 02:00:00,9.35
2011-05-24 03:00:00,5.35
2011-05-24 04:00:00,6.4
2011-05-24 05:00:00,23.23
2011-05-24 06:00:00,126.26
2011-05-24 07:00:00,213.77
2011-05-24 08:00:00,321.42
2011-05-24 09:00:00,278.78
2011-05-24 10:00:00,137.82
2011-05-24 11:00:00,194.4
2011-05-24 12:00:00,243.76
2011-05-24 13:00:00,241.89
2011-05-24 14:00:00,239.32
2011-05-24 15:00:00,204.48
2011-05-24 16:00:00,307.45
2011-05-24 17:00:00,634.04
2011-05-24 18:00:00,579.37
2011-05-24 19:00:00,417.67
2011-05-24 20:00:00,281.41
2011-05-24 21:00:00,225.41
2011-05-24 22:00:00,77.18
2011-05-24 23:00:00,116.11
2011-05-25 00:00:00,34.35
2011-05-25 01:00:00,16.96
2011-05-25 02:00:00,9.41
2011-05-25 03:00:00,4.74
2011-05-25 04:00:00,5.37
2011-05-25 05:00:00,29.84
2011-05-25 06:00:00,126.75
2011-05-25 07:00:00,394.73
2011-05-25 08:00:00,512.88
2011-05-25 09:00:00,271.4
2011-05-25 10:00:00,172.52
2011-05-25 11:00:00,213.52
2011-05-25 12:00:00,263.26
2011-05-25 13:00:00,253.79
2011-05-25 14:00:00,244.86
2011-05-25 15:00:00,244.49
2011-05-25 16:00:00,324.09
2011-05-25 17:00:00,707.28
2011-05-25 18:00:00,668.97
2011-05-25 19:00:00,515.9
2011-05-25 20:00:00,345.75
2011-05-25 21:00:00,232.62
2011-05-25 22:00:00,213.06
2011-05-25 23:00:00,110.41
2011-05-26 00:00:00,68.64
2011-05-26 01:00:00,28.81
2011-05-26 02:00:00,10.92
2011-05-26 03:00:00,5.64
2011-05-26 04:00:00,6.45
2011-05-26 05:00:00,27.63
2011-05-26 06:00:00,105.29
2011-05-26 07:00:00,317.44
2011-05-26 08:00:00,523.47
2011-05-26 09:00:00,257.4
2011-05-26 10:00:00,143.96
2011-05-26 11:00:00,177.04
2011-05-26 12:00:00,235.32
2011-05-26 13:00:00,236.44
2011-05-26 14:00:00,237.88
2011-05-26 15:00:00,234.31
2011-05-26 16:00:00,331.11
2011-05-26 17:00:00,571.25
2011-05-26 18:00:00,521.75
2011-05-26 19:00:00,467.94
2011-05-26 20:00:00,337.43
2011-05-26 21:00:00,245.47
2011-05-26 22:00:00,231.18
2011-05-26 23:00:00,119.19
2011-05-27 00:00:00,49.12
2011-05-27 01:00:00,17.47
2011-05-27 02:00:00,9.53
2011-05-27 03:00:00,6.95
2011-05-27 04:00:00,8.53
2011-05-27 05:00:00,31.51
2011-05-27 06:00:00,146.98
2011-05-27 07:00:00,378.25
2011-05-27 08:00:00,479.27
2011-05-27 09:00:00,257.36
2011-05-27 10:00:00,133.91
2011-05-27 11:00:00,182.57
2011-05-27 12:00:00,231.58
2011-05-27 13:00:00,255.08
2011-05-27 14:00:00,240.98
2011-05-27 15:00:00,240.95
2011-05-27 16:00:00,309.92
2011-05-27 17:00:00,541.16
2011-05-27 18:00:00,565.82
2011-05-27 19:00:00,303.73
2011-05-27 20:00:00,317.39
2011-05-27 21:00:00,150.96
2011-05-27 22:00:00,159.7
2011-05-27 23:00:00,106.2
2011-05-28 00:00:00,124.81
2011-05-28 01:00:00,99.65
2011-05-28 02:00:00,63.24
2011-05-28 03:00:00,31.13
2011-05-28 04:00:00,12.44
2011-05-28 05:00:00,14.13
2011-05-28 06:00:00,28.89
2011-05-28 07:00:00,61.95
2011-05-28 08:00:00,136.48
2011-05-28 09:00:00,277.91
2011-05-28 10:00:00,314.11
2011-05-28 11:00:00,385.78
2011-05-28 12:00:00,424.96
2011-05-28 13:00:00,399.56
2011-05-28 14:00:00,397.87
2011-05-28 15:00:00,407.28
2011-05-28 16:00:00,445.0
2011-05-28 17:00:00,449.69
2011-05-28 18:00:00,395.58
2011-05-28 19:00:00,322.6
2011-05-28 20:00:00,284.32
2011-05-28 21:00:00,216.39
2011-05-28 22:00:00,177.34
2011-05-28 23:00:00,119.78
2011-05-29 00:00:00,114.61
2011-05-29 01:00:00,97.72
2011-05-29 02:00:00,58.65
2011-05-29 03:00:00,30.05
2011-05-29 04:00:00,11.33
2011-05-29 05:00:00,13.08
2011-05-29 06:00:00,25.71
2011-05-29 07:00:00,46.92
2011-05-29 08:00:00,112.35
2011-05-29 09:00:00,150.75
2011-05-29 10:00:00,243.68
2011-05-29 11:00:00,293.93
2011-05-29 12:00:00,336.87
2011-05-29 13:00:00,377.66
2011-05-29 14:00:00,372.46
2011-05-29 15:00:00,369.79
2011-05-29 16:00:00,415.94
2011-05-29 17:00:00,418.92
2011-05-29 18:00:00,305.09
2011-05-29 19:00:00,292.45
2011-05-29 20:00:00,258.26
2011-05-29 21:00:00,200.73
2011-05-29 22:00:00,154.46
2011-05-29 23:00:00,139.51
2011-05-30 00:00:00,116.52
2011-05-30 01:00:00,97.11
2011-05-30 02:00:00,55.36
2011-05-30 03:00:00,21.28
2011-05-30 04:00:00,14.35
2011-05-30 05:00:00,18.28
2011-05-30 06:00:00,84.88
2011-05-30 07:00:00,134.38
2011-05-30 08:00:00,253.31
2011-05-30 09:00:00,204.46
2011-05-30 10:00:00,336.72
2011-05-30 11:00:00,403.63
2011-05-30 12:00:00,397.96
2011-05-30 13:00:00,397.81
2011-05-30 14:00:00,408.65
2011-05-30 15:00:00,397.0
2011-05-30 16:00:00,418.77
2011-05-30 17:00:00,563.5
2011-05-30 18:00:00,536.21
2011-05-30 19:00:00,276.63
2011-05-30 20:00:00,321.91
2011-05-30 21:00:00,327.56
2011-05-30 22:00:00,250.11
2011-05-30 23:00:00,114.89
2011-05-31 00:00:00,41.46
2011-05-31 01:00:00,21.56
2011-05-31 02:00:00,9.01
2011-05-31 03:00:00,5.06
2011-05-31 04:00:00,8.04
2011-05-31 05:00:00,28.27
2011-05-31 06:00:00,130.93
2011-05-31 07:00:00,378.16
2011-05-31 08:00:00,586.93
2011-05-31 09:00:00,246.84
2011-05-31 10:00:00,149.36
2011-05-31 11:00:00,188.04
2011-05-31 12:00:00,194.39
2011-05-31 13:00:00,175.52
2011-05-31 14:00:00,186.49
2011-05-31 15:00:00,188.93
2011-05-31 16:00:00,314.1
2011-05-31 17:00:00,640.59
2011-05-31 18:00:00,686.03
2011-05-31 19:00:00,481.8
2011-05-31 20:00:00,353.13
2011-05-31 21:00:00,259.26
2011-05-31 22:00:00,219.13
2011-05-31 23:00:00,127.95
2011-06-20 00:00:00,40.74
2011-06-20 01:00:00,19.5
2011-06-20 02:00:00,10.12
2011-06-20 03:00:00,5.0
2011-06-20 04:00:00,4.79
2011-06-20 05:00:00,27.94
2011-06-20 06:00:00,88.93
2011-06-20 07:00:00,162.15
2011-06-20 08:00:00,310.19
2011-06-20 09:00:00,283.72
2011-06-20 10:00:00,172.22
2011-06-20 11:00:00,171.92
2011-06-20 12:00:00,244.27
2011-06-20 13:00:00,261.9
2011-06-20 14:00:00,245.65
2011-06-20 15:00:00,252.1
2011-06-20 16:00:00,343.06
2011-06-20 17:00:00,697.16
2011-06-20 18:00:00,602.07
2011-06-20 19:00:00,507.45
2011-06-20 20:00:00,364.25
2011-06-20 21:00:00,267.15
2011-06-20 22:00:00,182.71
2011-06-20 23:00:00,123.4
2011-06-21 00:00:00,42.04
2011-06-21 01:00:00,17.35
2011-06-21 02:00:00,8.68
2011-06-21 03:00:00,5.9
2011-06-21 04:00:00,6.33
2011-06-21 05:00:00,28.47
2011-06-21 06:00:00,124.88
2011-06-21 07:00:00,351.62
2011-06-21 08:00:00,493.21
2011-06-21 09:00:00,269.91
2011-06-21 10:00:00,180.66
2011-06-21 11:00:00,187.94
2011-06-21 12:00:00,216.17
2011-06-21 13:00:00,225.78
2011-06-21 14:00:00,231.88
2011-06-21 15:00:00,239.37
2011-06-21 16:00:00,307.45
2011-06-21 17:00:00,625.22
2011-06-21 18:00:00,576.84
2011-06-21 19:00:00,408.98
2011-06-21 20:00:00,342.17
2011-06-21 21:00:00,241.66
2011-06-21 22:00:00,217.16
2011-06-21 23:00:00,120.86
2011-06-22 00:00:00,40.84
2011-06-22 01:00:00,20.49
2011-06-22 02:00:00,13.48
2011-06-22 03:00:00,6.06
2011-06-22 04:00:00,7.82
2011-06-22 05:00:00,29.55
2011-06-22 06:00:00,107.58
2011-06-22 07:00:00,367.65
2011-06-22 08:00:00,536.13
2011-06-22 09:00:00,290.0
2011-06-22 10:00:00,144.25
2011-06-22 11:00:00,182.74
2011-06-22 12:00:00,224.88
2011-06-22 13:00:00,205.4
2011-06-22 14:00:00,230.68
2011-06-22 15:00:00,200.08
2011-06-22 16:00:00,328.77
2011-06-22 17:00:00,602.59
2011-06-22 18:00:00,625.11
2011-06-22 19:00:00,457.52
2011-06-22 20:00:00,331.75
2011-06-22 21:00:00,229.71
2011-06-22 22:00:00,176.01
2011-06-22 23:00:00,110.62
2011-06-23 00:00:00,41.25
2011-06-23 01:00:00,21.13
2011-06-23 02:00:00,11.82
2011-06-23 03:00:00,5.34
2011-06-23 04:00:00,7.76
2011-06-23 05:00:00,34.38
2011-06-23 06:00:00,140.94
2011-06-23 07:00:00,372.35
2011-06-23 08:00:00,489.63
2011-06-23 09:00:00,272.33
2011-06-23 10:00:00,170.52
2011-06-23 11:00:00,183.85
2011-06-23 12:00:00,229.9
2011-06-23 13:00:00,226.89
2011-06-23 14:00:00,223.61
2011-06-23 15:00:00,221.73
2011-06-23 16:00:00,323.44
2011-06-23 17:00:00,574.33
2011-06-23 18:00:00,533.05
2011-06-23 19:00:00,444.33
2011-06-23 20:00:00,316.82
2011-06-23 21:00:00,237.44
2011-06-23 22:00:00,180.14
2011-06-23 23:00:00,121.38
2011-06-24 00:00:00,37.22
2011-06-24 01:00:00,19.76
2011-06-24 02:00:00,9.86
2011-06-24 03:00:00,5.74
2011-06-24 04:00:00,7.74
2011-06-24 05:00:00,30.37
2011-06-24 06:00:00,122.51
2011-06-24 07:00:00,343.15
2011-06-24 08:00:00,491.85
2011-06-24 09:00:00,272.95
2011-06-24 10:00:00,135.63
2011-06-24 11:00:00,191.02
2011-06-24 12:00:00,221.65
2011-06-24 13:00:00,264.36
2011-06-24 14:00:00,220.73
2011-06-24 15:00:00,250.54
2011-06-24 16:00:00,396.93
2011-06-24 17:00:00,646.68
2011-06-24 18:00:00,539.85
2011-06-24 19:00:00,491.21
2011-06-24 20:00:00,357.17
2011-06-24 21:00:00,261.52
2011-06-24 22:00:00,254.39
2011-06-24 23:00:00,168.03
2011-06-25 00:00:00,132.93
2011-06-25 01:00:00,107.4
2011-06-25 02:00:00,90.81
2011-06-25 03:00:00,40.79
2011-06-25 04:00:00,18.25
2011-06-25 05:00:00,16.55
2011-06-25 06:00:00,32.17
2011-06-25 07:00:00,60.24
2011-06-25 08:00:00,157.22
2011-06-25 09:00:00,213.13
2011-06-25 10:00:00,418.08
2011-06-25 11:00:00,485.4
2011-06-25 12:00:00,586.33
2011-06-25 13:00:00,590.04
2011-06-25 14:00:00,445.03
2011-06-25 15:00:00,450.05
2011-06-25 16:00:00,446.81
2011-06-25 17:00:00,536.09
2011-06-25 18:00:00,475.2
2011-06-25 19:00:00,397.99
2011-06-25 20:00:00,323.53
2011-06-25 21:00:00,258.87
2011-06-25 22:00:00,247.2
2011-06-25 23:00:00,151.22
2011-06-26 00:00:00,143.59
2011-06-26 01:00:00,110.45
2011-06-26 02:00:00,84.15
2011-06-26 03:00:00,35.55
2011-06-26 04:00:00,17.6
2011-06-26 05:00:00,16.22
2011-06-26 06:00:00,44.33
2011-06-26 07:00:00,55.09
2011-06-26 08:00:00,154.36
2011-06-26 09:00:00,262.53
2011-06-26 10:00:00,411.07
2011-06-26 11:00:00,499.56
2011-06-26 12:00:00,590.83
2011-06-26 13:00:00,592.02
2011-06-26 14:00:00,583.74
2011-06-26 15:00:00,581.11
2011-06-26 16:00:00,511.1
2011-06-26 17:00:00,559.91
2011-06-26 18:00:00,465.44
2011-06-26 19:00:00,388.18
2011-06-26 20:00:00,302.66
2011-06-26 21:00:00,228.51
2011-06-26 22:00:00,266.06
2011-06-26 23:00:00,172.53
2011-06-27 00:00:00,50.21
2011-06-27 01:00:00,16.61
2011-06-27 02:00:00,14.43
2011-06-27 03:00:00,5.83
2011-06-27 04:00:00,8.17
2011-06-27 05:00:00,31.09
2011-06-27 06:00:00,137.51
2011-06-27 07:00:00,366.65
2011-06-27 08:00:00,514.74
2011-06-27 09:00:00,315.65
2011-06-27 10:00:00,189.27
2011-06-27 11:00:00,201.05
2011-06-27 12:00:00,239.05
2011-06-27 13:00:00,233.23
2011-06-27 14:00:00,228.57
2011-06-27 15:00:00,239.7
2011-06-27 16:00:00,349.93
2011-06-27 17:00:00,686.45
2011-06-27 18:00:00,719.29
2011-06-27 19:00:00,502.51
2011-06-27 20:00:00,370.69
2011-06-27 21:00:00,246.02
2011-06-27 22:00:00,200.99
2011-06-27 23:00:00,128.9
2011-06-28 00:00:00,41.78
2011-06-28 01:00:00,21.57
2011-06-28 02:00:00,13.62
2011-06-28 03:00:00,6.06
2011-06-28 04:00:00,7.92
2011-06-28 05:00:00,27.99
2011-06-28 06:00:00,125.26
2011-06-28 07:00:00,336.1
2011-06-28 08:00:00,525.18
2011-06-28 09:00:00,283.44
2011-06-28 10:00:00,155.56
2011-06-28 11:00:00,192.54
2011-06-28 12:00:00,241.5
2011-06-28 13:00:00,231.56
2011-06-28 14:00:00,199.63
2011-06-28 15:00:00,205.8
2011-06-28 16:00:00,258.33
2011-06-28 17:00:00,537.46
2011-06-28 18:00:00,508.65
2011-06-28 19:00:00,346.03
2011-06-28 20:00:00,362.07
2011-06-28 21:00:00,229.75
2011-06-28 22:00:00,191.44
2011-06-28 23:00:00,129.68
2011-06-29 00:00:00,37.77
2011-06-29 01:00:00,20.01
2011-06-29 02:00:00,10.33
2011-06-29 03:00:00,5.84
2011-06-29 04:00:00,7.79
2011-06-29 05:00:00,29.02
2011-06-29 06:00:00,138.91
2011-06-29 07:00:00,365.08
2011-06-29 08:00:00,569.51
2011-06-29 09:00:00,266.12
2011-06-29 10:00:00,147.77
2011-06-29 11:00:00,206.92
2011-06-29 12:00:00,263.53
2011-06-29 13:00:00,235.79
2011-06-29 14:00:00,248.97
2011-06-29 15:00:00,248.87
2011-06-29 16:00:00,392.26
2011-06-29 17:00:00,546.09
2011-06-29 18:00:00,549.51
2011-06-29 19:00:00,533.83
2011-06-29 20:00:00,383.62
2011-06-29 21:00:00,262.47
2011-06-29 22:00:00,247.3
2011-06-29 23:00:00,148.87
2011-06-30 00:00:00,56.69
2011-06-30 01:00:00,25.33
2011-06-30 02:00:00,10.62
2011-06-30 03:00:00,5.65
2011-06-30 04:00:00,7.56
2011-06-30 05:00:00,33.13
2011-06-30 06:00:00,141.96
2011-06-30 07:00:00,413.8
2011-06-30 08:00:00,588.43
2011-06-30 09:00:00,251.59
2011-06-30 10:00:00,164.66
2011-06-30 11:00:00,220.97
2011-06-30 12:00:00,273.34
2011-06-30 13:00:00,265.17
2011-06-30 14:00:00,247.87
2011-06-30 15:00:00,284.2
2011-06-30 16:00:00,369.24
2011-06-30 17:00:00,560.6
2011-06-30 18:00:00,651.27
2011-06-30 19:00:00,503.18
2011-06-30 20:00:00,389.27
2011-06-30 21:00:00,258.8
2011-06-30 22:00:00,254.71
2011-06-30 23:00:00,144.92
2011-07-20 00:00:00,43.19
2011-07-20 01:00:00,19.95
2011-07-20 02:00:00,9.83
2011-07-20 03:00:00,5.86
2011-07-20 04:00:00,7.97
2011-07-20 05:00:00,27.82
2011-07-20 06:00:00,133.44
2011-07-20 07:00:00,389.97
2011-07-20 08:00:00,510.18
2011-07-20 09:00:00,271.4
2011-07-20 10:00:00,176.02
2011-07-20 11:00:00,161.1
2011-07-20 12:00:00,182.4
2011-07-20 13:00:00,161.34
2011-07-20 14:00:00,164.16
2011-07-20 15:00:00,170.3
2011-07-20 16:00:00,309.64
2011-07-20 17:00:00,643.09
2011-07-20 18:00:00,617.93
2011-07-20 19:00:00,523.57
2011-07-20 20:00:00,382.54
2011-07-20 21:00:00,293.06
2011-07-20 22:00:00,191.4
2011-07-20 23:00:00,133.32
2011-07-21 00:00:00,52.66
2011-07-21 01:00:00,16.83
2011-07-21 02:00:00,8.8
2011-07-21 03:00:00,5.52
2011-07-21 04:00:00,7.21
2011-07-21 05:00:00,31.65
2011-07-21 06:00:00,137.72
2011-07-21 07:00:00,382.78
2011-07-21 08:00:00,507.06
2011-07-21 09:00:00,262.31
2011-07-21 10:00:00,146.62
2011-07-21 11:00:00,167.43
2011-07-21 12:00:00,177.11
2011-07-21 13:00:00,170.65
2011-07-21 14:00:00,170.69
2011-07-21 15:00:00,166.37
2011-07-21 16:00:00,276.05
2011-07-21 17:00:00,547.57
2011-07-21 18:00:00,560.45
2011-07-21 19:00:00,511.65
2011-07-21 20:00:00,408.73
2011-07-21 21:00:00,291.8
2011-07-21 22:00:00,232.21
2011-07-21 23:00:00,134.74
2011-07-22 00:00:00,71.58
2011-07-22 01:00:00,22.69
2011-07-22 02:00:00,10.01
2011-07-22 03:00:00,5.79
2011-07-22 04:00:00,7.63
2011-07-22 05:00:00,30.21
2011-07-22 06:00:00,138.24
2011-07-22 07:00:00,386.45
2011-07-22 08:00:00,543.06
2011-07-22 09:00:00,251.02
2011-07-22 10:00:00,153.56
2011-07-22 11:00:00,182.88
2011-07-22 12:00:00,184.92
2011-07-22 13:00:00,171.82
2011-07-22 14:00:00,181.58
2011-07-22 15:00:00,174.48
2011-07-22 16:00:00,392.77
2011-07-22 17:00:00,632.56
2011-07-22 18:00:00,673.05
2011-07-22 19:00:00,486.85
2011-07-22 20:00:00,417.44
2011-07-22 21:00:00,311.18
2011-07-22 22:00:00,257.34
2011-07-22 23:00:00,157.66
2011-07-23 00:00:00,142.49
2011-07-23 01:00:00,112.04
2011-07-23 02:00:00,86.77
2011-07-23 03:00:00,33.83
2011-07-23 04:00:00,17.92
2011-07-23 05:00:00,15.83
2011-07-23 06:00:00,30.55
2011-07-23 07:00:00,64.14
2011-07-23 08:00:00,148.24
2011-07-23 09:00:00,234.27
2011-07-23 10:00:00,408.89
2011-07-23 11:00:00,449.05
2011-07-23 12:00:00,393.62
